Date/Time,GF_LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),GF_KITCHEN:Zone Mean Air Temperature [C](Hourly),UF_BEDROOM:Zone Mean Air Temperature [C](Hourly),UF_BATHROOM:Zone Mean Air Temperature [C](Hourly),UF_STORAGE_ROOM:Zone Mean Air Temperature [C](Hourly),BUFFERTANK:Water Heater Tank Temperature [C](Hourly),DHW_TANK:Water Heater Tank Temperature [C](Hourly) 
 10/25  21:00:00,24.193991536994915,24.93236795726898,23.05188117060022,22.381379241913194,23.57611882983573,58.96092058392468,50.70710908515358 
 10/25  22:00:00,24.268599774491314,25.03682371991149,23.071598574142303,22.521713187841634,23.613998934136113,58.89910205355199,50.32213731627194 
 10/25  23:00:00,24.319104187561585,25.12959567739997,23.076123318075453,22.643359234461848,23.63257608635548,58.83745253747495,50.71381685696666 
 10/25  24:00:00,23.935925823281206,24.863791235405937,22.689154700538495,22.427825924748696,23.363961511452537,58.77583087137782,50.40835502479515 
 10/26  01:00:00,23.617658732733066,24.540516164182183,22.423479259727017,22.13865062163685,23.1544635479502,58.71385692108088,50.554354431384546 
 10/26  02:00:00,23.497912180472984,24.418330439110488,22.37303547500799,22.081596835255905,23.106899462020763,58.65169087375219,50.53857825579561 
 10/26  03:00:00,23.388367538570954,24.351251900431013,22.340049729199457,22.114500431988127,23.07680056282402,58.589575484377406,50.521640864986125 
 10/26  04:00:00,23.225370645303116,24.146336335538926,22.27474052670464,21.98514471341133,22.99654732590649,58.527493828610034,50.505540728482 
 10/26  05:00:00,23.15087434234038,24.047076294711125,22.279048781152188,21.940111724178337,22.991166202713092,58.46539391813352,50.48937107933923 
 10/26  06:00:00,23.102919831124552,24.09025187481248,22.2944630787301,22.09346694203456,23.015678880928956,58.40343623537903,50.47202351892134 
 10/26  07:00:00,23.210681846778904,24.131768947785115,22.458905499879606,22.188783813412424,23.110178012592627,58.341644660469264,50.32950582081828 
 10/26  08:00:00,23.23278181068926,24.199999779750488,22.51097278515876,22.265330353835516,23.148316140567317,58.28010685753747,50.57795082452095 
 10/26  09:00:00,22.987715596174112,24.315639158597314,22.268121701913266,22.186033869414256,22.99783279163549,58.218674777020205,50.69609335074196 
 10/26  10:00:00,22.97694225862144,24.58862729286796,22.263645718349498,22.154632461492525,22.980516192224897,58.15713161532325,50.277024259387986 
 10/26  11:00:00,23.03636277200453,24.81062999141095,22.309005120431376,22.199063914741412,23.02461188292581,58.095691375376894,50.681301857201646 
 10/26  12:00:00,23.12368371675676,24.876813702218083,22.362193460707623,22.228534764233615,23.0837143605506,58.03445591297858,50.33463588153617 
 10/26  13:00:00,23.211657861350847,24.836086442376665,22.41480574051324,22.18747792028607,23.151364763069815,59.77180575878787,50.6171747890908 
 10/26  14:00:00,23.300951633395805,24.839978157218557,22.47112596450665,22.201280756721246,23.22489098853866,59.912472921112965,50.39394233086322 
 10/26  15:00:00,23.30527814534469,24.76882013070948,22.476383818791856,22.17776110640733,23.249283389915522,59.848351035899995,50.55159932278691 
 10/26  16:00:00,23.260863875866242,24.634907533276202,22.461513944441844,22.09962227016199,23.243918149681825,59.78436663363588,50.45297461262851 
 10/26  17:00:00,23.174889233830996,24.483276456486255,22.429332077642545,22.028381525702898,23.21955936268367,59.72048209745088,50.487420195550875 
 10/26  18:00:00,23.797944736057865,24.74472652772218,23.075282954576654,22.407819854033328,23.611218387508885,59.656889995981054,50.51114257380348 
 10/26  19:00:00,23.85390477673033,24.80649345923667,23.13200595811811,22.62161602400454,23.67867257564678,59.59393773632118,50.36384696329216 
 10/26  20:00:00,23.856084641867135,24.756244850187443,23.134715130330573,22.62709573523739,23.68410822070539,59.53116723019684,50.52650834905704 
 10/26  21:00:00,23.831563921443315,24.665035545930365,23.11743777327868,22.59861588463209,23.669384867636328,59.46850111068186,50.69902783455414 
 10/26  22:00:00,23.802346754649147,24.59623442068915,23.093238884363235,22.588259282923545,23.645110256891044,59.405919366084426,50.324433105132385 
 10/26  23:00:00,23.753331904074024,24.49937631921565,23.055686667703363,22.535830038558615,23.599124558737753,59.343396487071495,50.7187913832379 
 10/26  24:00:00,23.293186423564933,24.117144036137873,22.64745726063174,22.213537840524495,23.308188644368418,59.280802438582064,50.40814100208176 
 10/27  01:00:00,22.9173015324344,23.760461692407254,22.35922135758165,21.908201166351652,23.09017924986221,59.21783734800177,50.557600388885966 
 10/27  02:00:00,22.690031925711093,23.50119094785311,22.24484055486886,21.764371685649664,22.983972646872967,59.15464325260542,50.54014362683297 
 10/27  03:00:00,22.497948636295572,23.302717863528606,22.167708465813078,21.7016240420922,22.912745525709937,59.09139574737276,50.52155930574234 
 10/27  04:00:00,22.34692961886161,23.1417770746655,22.11394054317092,21.65290944262649,22.847264747741097,59.028140975473356,50.503138235863176 
 10/27  05:00:00,22.19451832382608,22.991314838477386,22.062088546164663,21.601232046050324,22.787275730708092,58.96488438347255,50.484002941718536 
 10/27  06:00:00,22.061378378342756,22.847461597846053,22.024610525194092,21.561682242528803,22.74046494043128,58.901641547314384,50.4640483724781 
 10/27  07:00:00,22.165259996929112,22.870434781051614,22.20204302533635,21.646796230328547,22.829035055717373,58.83848238235504,50.3323030106272 
 10/27  08:00:00,22.14324543530134,22.88497365716662,22.22702357250477,21.697726011609504,22.836982569173284,58.775564326309635,50.57723491126407 
 10/27  09:00:00,21.816263536888393,22.95245424640906,21.92592818163424,21.566801414270444,22.640535071104253,58.712687796112654,50.691660665941555 
 10/27  10:00:00,21.789653130107016,23.305711010997406,21.909853616474102,21.574152234137806,22.618406972549614,58.64963848669714,50.28002080656848 
 10/27  11:00:00,21.813179823648838,23.660443350812454,21.93851195727348,21.668721163516615,22.67211922020733,58.58669726495328,50.68085488268969 
 10/27  12:00:00,21.88005866455755,23.794449341997513,22.0067225793911,21.755060538067646,22.790467320280577,58.52399286409556,50.3264515034208 
 10/27  13:00:00,21.996649119799287,23.77696802981476,22.110890345674846,21.82307924697406,22.938086898127352,58.461622976050464,50.629667609996005 
 10/27  14:00:00,22.268235867346018,23.811276023391308,22.32934566464271,21.87910892480742,23.08324918303346,58.399621678389906,50.37540700704441 
 10/27  15:00:00,22.64382613930121,23.840149622346324,22.59246696083757,21.91507237590212,23.205440985148932,58.33797477027798,50.57629255331377 
 10/27  16:00:00,23.020775553625917,23.861880274169394,22.807401867872528,21.91919180859997,23.321428795025966,58.27664649010292,50.425084338897065 
 10/27  17:00:00,23.22188365434416,23.846946809123196,22.866158558120386,21.888394193042082,23.41317023510867,58.215621756932265,50.521977189223776 
 10/27  18:00:00,23.910189528130356,24.229186165084922,23.470228818827998,22.30858907998968,23.89906868320953,58.155082084188834,50.476433462686856 
 10/27  19:00:00,24.05698872446579,24.374156111103993,23.538383294276716,22.547994444622255,24.020290523894445,58.09532637813082,50.37177440044956 
 10/27  20:00:00,24.158331175221655,24.40765453629465,23.566923769464914,22.565361426697084,24.06132582235267,58.03582208520503,50.52020002678782 
 10/27  21:00:00,24.23227230587291,24.458195662717316,23.57442944169631,22.618376261882204,24.09416259179293,59.6961607360268,50.7044930094537 
 10/27  22:00:00,24.24180223483383,24.466182165107476,23.535567291634244,22.642715227544727,24.072170418375155,59.91714783400657,50.322698193809394 
 10/27  23:00:00,24.207884311057672,24.409104555840024,23.474380938651652,22.595245373824987,24.012033484042806,59.85445472174728,50.716339648041156 
 10/27  24:00:00,23.774731705645273,24.117752728697546,23.04802641657887,22.334897153055564,23.712469255276464,59.79167380947899,50.41019124067115 
 10/28  01:00:00,23.416660487552484,23.83082665712853,22.744484621968788,22.07089139663717,23.48016467572636,59.72850283632815,50.55696078244698 
 10/28  02:00:00,23.209951420324778,23.63847915954605,22.620621911228632,21.952597998284972,23.355890558719455,59.665077082997456,50.53943032843562 
 10/28  03:00:00,23.03605199031165,23.504784257059463,22.537983987176553,21.90753982182082,23.26864794630082,59.60156623288475,50.52101142562722 
 10/28  04:00:00,22.891578527808726,23.407502949344085,22.483980603594386,21.897604917467532,23.208714078971973,59.538028178399486,50.503030011256406 
 10/28  05:00:00,22.756618488591393,23.321355284395025,22.440125965297625,21.89743538190173,23.15852760981995,59.47450528415366,50.48455958705283 
 10/28  06:00:00,22.625907833899333,23.21946473049185,22.39993671277882,21.87101831523544,23.108459726546783,59.411006121842135,50.46543481822067 
 10/28  07:00:00,22.6797178085649,23.218719997967103,22.54392905767753,21.934687802733364,23.182175608584835,59.347581742138,50.33209385671893 
 10/28  08:00:00,22.649645082813198,23.2179580079962,22.568763001180894,21.981661351032848,23.191248853112988,59.28437423476086,50.57635586095653 
 10/28  09:00:00,22.348132219094126,23.217159037785493,22.28157207089603,21.86921256196686,22.997700172473685,59.22121921241502,50.69509822510454 
 10/28  10:00:00,22.31088650392181,23.339717220296983,22.25345392460197,21.819525009144176,22.947340735838313,59.15788141437964,50.275037671260435 
 10/28  11:00:00,22.373237133704976,23.52532004554913,22.30208451596407,21.893696899609377,22.97834139505151,59.09460130795579,50.68622340334796 
 10/28  12:00:00,22.48858318024045,23.715776200069257,22.383672479411672,22.038642116799792,23.062751876478053,59.03152038314084,50.319812501855104 
 10/28  13:00:00,22.591919700112896,23.790814523218053,22.460973349791335,22.112684645373495,23.136789491041256,58.9686972090731,50.63708044031849 
 10/28  14:00:00,22.803029831980595,23.857334883668088,22.63069165692748,22.153276905366695,23.231049244929984,58.90611432047892,50.36870028646903 
 10/28  15:00:00,23.110766952697727,24.000333922588858,22.851324763219218,22.29243141411412,23.367498846266585,58.843831078127394,50.583330707873074 
 10/28  16:00:00,23.358055060611544,24.09920803090619,22.988925731717508,22.380458601248552,23.47766106175873,58.7818929597672,50.41970178740222 
 10/28  17:00:00,23.398937372495258,24.086916502165256,22.983234773571183,22.376820819278144,23.553382742546425,58.72023366061107,50.52669454166813 
 10/28  18:00:00,24.031418056732587,24.420018170946776,23.595197026432857,22.739630910944577,24.002922781802617,58.65903814297433,50.47329378079002 
 10/28  19:00:00,24.059932183008794,24.46379648939682,23.594115581668618,22.82421446693686,24.039215826821426,58.5985280793934,50.37267224359963 
 10/28  20:00:00,24.04599020636472,24.445847799715978,23.553046030257008,22.816965269138645,24.01226244307313,58.538137613492474,50.51909985130199 
 10/28  21:00:00,24.00914335417988,24.410321006441695,23.499187805500352,22.7928376156599,23.958384269771656,58.477790321062876,50.70562353060057 
 10/28  22:00:00,23.94987661957158,24.35022829484545,23.445164419479788,22.756327427236666,23.90546357953733,58.41745448471503,50.32225644315936 
 10/28  23:00:00,23.880405312348675,24.270696919327563,23.394877342181722,22.702226869954593,23.852419644065307,58.35713507575627,50.715822670412194 
 10/28  24:00:00,23.437846771150138,23.953028710576532,22.994195398980274,22.41368698759246,23.572087094554284,58.29673444363718,50.411372410954215 
 10/29  01:00:00,23.114057956063498,23.73027333806789,22.73877746965844,22.21780837728097,23.39522816533591,58.235990216212585,50.55724690408847 
 10/29  02:00:00,22.947455529338082,23.612358778341232,22.656297293209683,22.17741369706565,23.32085717684372,58.175088516802234,50.53906844596749 
 10/29  03:00:00,22.82953106527576,23.538936937558027,22.620661281225942,22.182387022565848,23.285023963243905,58.11417672074551,50.52053807367888 
 10/29  04:00:00,22.74296681330854,23.518129260514,22.609420449529914,22.24581605528268,23.27478915490829,58.053330332715674,50.50250091414202 
 10/29  05:00:00,22.67620870670026,23.4970955590584,22.61204621591144,22.29835846351059,23.27826943754387,59.16312714704707,50.484310851419515 
 10/29  06:00:00,22.61441211805647,23.47958295253976,22.615027503768196,22.34619396335251,23.294565671245444,59.932871235533256,50.46569771303555 
 10/29  07:00:00,22.749878161033187,23.551655925205438,22.801740378583798,22.446588391112673,23.407119907057464,59.8688621147117,50.33253162851866 
 10/29  08:00:00,22.798576373384137,23.635056532746326,22.865660639612287,22.53530797962085,23.457827763501616,59.80514127981843,50.57420608073805 
 10/29  09:00:00,22.54584245362914,23.62505267457049,22.606100618796418,22.40034469085663,23.29052648550818,59.74154294324823,50.70170680303275 
 10/29  10:00:00,22.567913576926784,23.77228724270774,22.609330616396903,22.304148510656468,23.269267846731147,59.67780181580818,50.267162761319355 
 10/29  11:00:00,22.659735560869617,23.976806646189235,22.657392309474304,22.37725899982596,23.30643083743283,59.61417361183502,50.69403767101467 
 10/29  12:00:00,22.79364166914802,24.128386158221012,22.72857565106525,22.445052290104673,23.376170698002916,59.550733139816344,50.31425088236891 
 10/29  13:00:00,22.937820681193674,24.245371430668882,22.811274585655916,22.53502462927995,23.469824621102738,59.48754352547101,50.641894533922056 
 10/29  14:00:00,23.0766317823513,24.345491939175883,22.89446016696114,22.59322348476681,23.563004572939953,59.42462829020799,50.36754186442805 
 10/29  15:00:00,23.1709906497668,24.426359677107868,22.95480991720251,22.654771534711003,23.65215392538175,59.36198672813509,50.58273236623642 
 10/29  16:00:00,23.26105186931611,24.486421203098253,23.013578904399857,22.709201808753704,23.715964989790482,59.299603731556154,50.42282060363815 
 10/29  17:00:00,23.306388343779346,24.501331041188717,23.043279260066885,22.736479190159788,23.75421511267248,59.23742899004071,50.52129510151829 
 10/29  18:00:00,24.012915830662728,24.928075932199548,23.73001885104739,23.18894158294869,24.20876986233839,59.17565904025206,50.48057916633825 
 10/29  19:00:00,24.134802701655104,25.063361757993235,23.799994295878165,23.365862651284353,24.292833355755306,59.114621655289774,50.37174654055735 
 10/29  20:00:00,24.200037260387635,25.02565145638044,23.816945130449575,23.298529300135506,24.300734236834725,59.05376910228351,50.51782949500297 
 10/29  21:00:00,24.265895593038948,25.040085580129634,23.833613904138364,23.30310271191982,24.31970169105349,58.99304170962537,50.708569594733575 
 10/29  22:00:00,24.302779503092957,25.055420658991565,23.82958742218262,23.323508157144023,24.322533130503256,58.93245355982712,50.321707908826 
 10/29  23:00:00,24.31429995467234,25.029298392879525,23.811744256835155,23.302012924920625,24.306801107385446,58.8719647700026,50.71257516314916 
 10/29  24:00:00,23.88718515927503,24.71563322024011,23.404039532444543,23.03759772095089,24.037785378745205,58.81145649465661,50.40993296809816 
 10/30  01:00:00,23.53832546020898,24.370134728357492,23.112773530874048,22.714749733092177,23.814074356854558,58.75059780148279,50.55475563656966 
 10/30  02:00:00,23.354487850545436,24.1508025288703,22.99515630733788,22.520245063661008,23.686469374843806,58.68948790291558,50.53871830102892 
 10/30  03:00:00,23.196251842702463,24.004913967655245,22.917391439029576,22.46414149715828,23.60969458893348,58.62828749041131,50.52160141124404 
 10/30  04:00:00,23.05841532981973,23.893988443590768,22.862572198212987,22.45324376982891,23.554180363321986,58.56707667589679,50.504711651957635 
 10/30  05:00:00,22.910584830656482,23.741378305210475,22.804954491266642,22.389621981579296,23.488154101104136,58.50587283220917,50.48756172977561 
 10/30  06:00:00,22.742354662598924,23.54924096763611,22.73992990981686,22.28255879488562,23.4183936042398,58.44465860758801,50.469329663924675 
 10/30  07:00:00,22.78796283076337,23.479135108055242,22.87474807219017,22.28625085723397,23.47737869656294,58.38348233413314,50.33005123220831 
 10/30  08:00:00,22.698457494404586,23.378028820342863,22.85629535547561,22.268406337472378,23.45427370596852,58.32248892671571,50.57933186222306 
 10/30  09:00:00,22.271541039934178,23.08231758819091,22.49217564159875,22.025984867045832,23.200066784881372,58.26147519205493,50.68906020123117 
 10/30  10:00:00,22.17859341791155,22.971126640222693,22.425289064095356,21.869977832628628,23.089415723615634,58.200163350557176,50.28230836904384 
 10/30  11:00:00,22.177270574791066,23.07798415234386,22.426302412446077,21.906920944101287,23.06226766563693,58.138805510346685,50.67907091810919 
 10/30  12:00:00,22.24304902798712,23.24690651156704,22.472883889885242,22.033541384757516,23.09940123215521,58.07754205815918,50.32400986372903 
 10/30  13:00:00,22.32007845555323,23.32603860096704,22.53653421609696,22.129751180268613,23.155013677378673,58.40086887644654,50.63395363700528 
 10/30  14:00:00,22.396095019308436,23.37202050062429,22.605680826835215,22.162641336694108,23.235727832970575,59.95793941488338,50.368302233775324 
 10/30  15:00:00,22.428102259974874,23.397596745340454,22.64838107984115,22.192925248470562,23.30357017432779,59.893771869096625,50.58574275377609 
 10/30  16:00:00,22.46912192131603,23.423690897204665,22.696890059416887,22.228718885673864,23.355410752200353,59.829828260507526,50.41358185020766 
 10/30  17:00:00,22.432791562634485,23.37446376966637,22.68728337423329,22.21045365720773,23.35639925722847,59.76607354238268,50.53663874160116 
 10/30  18:00:00,23.091962098849123,23.71313047502192,23.353217828827248,22.589749483710847,23.77944357759478,59.70264925668229,50.46021422365569 
 10/30  19:00:00,23.21041039578124,23.894643500773217,23.439498300212485,22.866511120478506,23.88866436945009,59.63993263004845,50.375319450118525 
 10/30  20:00:00,23.2906023927206,23.964890411819532,23.472699135642713,22.920788380677948,23.92858876206335,59.577460865252235,50.5187724594833 
 10/30  21:00:00,23.328314225040607,23.977629368802365,23.468337209000396,22.920253509765793,23.928105954154965,59.51515091682569,50.704519132629855 
 10/30  22:00:00,23.349487615203387,23.96434626607392,23.453828319910954,22.885439696667234,23.91556245910244,59.45294012634129,50.32254189292175 
 10/30  23:00:00,23.352592455550663,23.942243652728934,23.428407118132306,22.85069060591752,23.892283215069693,59.3908177402171,50.717598473088316 
 10/30  24:00:00,22.951015913994276,23.631765132682503,23.023839191913098,22.52835936746816,23.60937177488711,59.32865698530724,50.41161771212524 
 10/31  01:00:00,22.62032053427727,23.335557437224384,22.73290654112847,22.22085955119695,23.39387609745839,59.26613395242841,50.55868631935928 
 10/31  02:00:00,22.469607963223773,23.176414050488418,22.636534786594655,22.11139100409665,23.304246183590344,59.203390057736634,50.53980466383025 
 10/31  03:00:00,22.33847551439422,23.075159136104975,22.56645842388271,22.081305077114287,23.239052815803444,59.14062245075123,50.52010426207073 
 10/31  04:00:00,22.175436691144796,22.916000993847923,22.48547122959662,21.997799787804833,23.16526593726313,59.077845874344334,50.50110138754903 
 10/31  05:00:00,22.036416012219757,22.76721042845554,22.42286343142779,21.919840637231392,23.10281208963552,59.01505564979775,50.481304644301005 
 10/31  06:00:00,21.93844515368158,22.675693370349638,22.384191814354043,21.88921680056804,23.056745421176977,58.95227483436416,50.46089341796043 
 10/31  07:00:00,22.042404829714734,22.716245353527093,22.54151963495439,21.977865120515702,23.133395100999415,58.88957650295599,50.33411353106636 
 10/31  08:00:00,22.032857948589147,22.722462299414744,22.559001453386742,22.020568432666686,23.137039683248076,58.827093396779524,50.57469242918043 
 10/31  09:00:00,21.73623170248412,22.728387820928198,22.26489491834492,21.91146335067585,22.945102205695925,58.76465455418874,50.69646179962086 
 10/31  10:00:00,21.693409185267065,22.858130138749303,22.22962967851533,21.885786288339236,22.909830026456063,58.702040105741034,50.27208065818117 
 10/31  11:00:00,21.71180542129496,22.971552622977843,22.232914638928637,21.919245139553013,22.909388352302912,58.63949879042124,50.690475775420985 
 10/31  12:00:00,21.784310622566075,23.03674857495544,22.258001899655035,21.927884637114087,22.90505128304082,58.5770648449597,50.31035782713352 
 10/31  13:00:00,21.88971116190353,23.105236229994585,22.313066239192693,21.98139076281585,22.92348040153816,58.514740787124325,50.64921618061224 
 10/31  14:00:00,22.093948973838703,23.153329466350378,22.472341886709103,22.05507551970895,22.976976876040197,58.45257716957915,50.35254459987855 
 10/31  15:00:00,22.393527437597754,23.170853939213394,22.682810295269192,22.067307532357866,23.059732173522857,58.39062953032214,50.60355616334516 
 10/31  16:00:00,22.735710925822332,23.23560658856003,22.882868830521616,22.090375738217038,23.181992597658457,58.328951147085704,50.39559483742555 
 10/31  17:00:00,22.893760422437452,23.277177830743568,22.916521684775894,22.106597675857337,23.27347984932766,58.26759680353098,50.556835504735425 
 10/31  18:00:00,23.570420484946826,23.63238278547416,23.524043492448815,22.4409498537634,23.745915883948022,58.20671500375648,50.44088923601413 
 10/31  19:00:00,23.710409659051987,23.79678450648381,23.58447575183002,22.628484250661682,23.871712761410063,58.146598083446534,50.38041709142522 
 10/31  20:00:00,23.80822008159361,23.89313014536855,23.603304820809623,22.680602327968177,23.920691614055023,58.08675143063718,50.514783980263076 
 10/31  21:00:00,23.848521022854957,23.93207881433642,23.57970087885503,22.691194257548066,23.916687558727116,58.05481953931268,50.708229172627455 
 10/31  22:00:00,23.85213052534106,23.947912265225703,23.536567731456874,22.682742002853047,23.90198527868123,59.958222408779015,50.32139960889923 
 10/31  23:00:00,23.83566075774909,23.95244378008785,23.488735791233772,22.67190297546646,23.87416643646379,59.90729654263434,50.71561609132821 
 10/31  24:00:00,23.409057116106386,23.681675482387053,23.064519236108914,22.400285053973054,23.584799465913193,59.84418751172284,50.41292114443411 
 11/01  01:00:00,23.063096427869816,23.407972492066776,22.764070368115597,22.11313443012329,23.361922484413807,59.78070180481437,50.55817657605898 
 11/01  02:00:00,22.879444553375503,23.256585280254498,22.649600621406222,22.00858748769244,23.25587412213937,59.71698542351243,50.53934506290161 
 11/01  03:00:00,22.702254998553993,23.138439500911176,22.563099010398297,21.963263922503128,23.18102050221549,59.65321355380814,50.51993961491938 
 11/01  04:00:00,22.559068782900646,23.03473119131846,22.506212435190953,21.931336319550695,23.12221962745102,59.58943268600781,50.50112772107014 
 11/01  05:00:00,22.441308523502375,22.957359070001502,22.46717550591635,21.90797593053508,23.072510648069915,59.525666022540406,50.481600613244126 
 11/01  06:00:00,22.306545118056334,22.86790839514353,22.425390813772232,21.88542362879316,23.031603061878126,59.461929706907306,50.46164546188682 
 11/01  07:00:00,22.39275681908541,22.8950670341918,22.58951577470716,21.96389005351488,23.1162509611088,59.39828532159293,50.33397210064869 
 11/01  08:00:00,22.37754787128916,22.92743295647484,22.619043318871725,22.016267853996652,23.12737971939908,59.33487497759833,50.574191034710296 
 11/01  09:00:00,22.05497545082677,22.92077468039902,22.32505012594237,21.887881886576128,22.937529563202226,59.2715190231891,50.69847036592782 
 11/01  10:00:00,22.033303170953815,23.032370938195783,22.309380285877538,21.844803389869725,22.903340755743777,59.207993079043,50.26980941381665 
 11/01  11:00:00,22.048601652706715,23.11942738897505,22.328096565893535,21.873689471502,22.914345161049187,59.144545650584725,50.6925986531307 
 11/01  12:00:00,22.079548009634777,23.145089629772116,22.368029767379817,21.908468213268353,22.960300973453307,59.08124345791376,50.30893843689282 
 11/01  13:00:00,22.15682895237158,23.21058812620539,22.432053069420753,21.97655709796807,23.012381508713233,59.018143801194896,50.65042749017267 
 11/01  14:00:00,22.269029119674265,23.29108846731017,22.51405582331371,22.038840626873277,23.061610988041927,58.955239936116755,50.35224347390009 
 11/01  15:00:00,22.383761618464497,23.337334977016518,22.592814839472727,22.08418366074108,23.09441247570769,58.89253462099012,50.60337277597804 
 11/01  16:00:00,22.447348879009212,23.32256601057952,22.635545654869297,22.058950860475345,23.124487184024943,58.82998653700375,50.39669126610711 
 11/01  17:00:00,22.419567027432116,23.288556057043575,22.61897723815003,22.05579515801019,23.15249281463892,58.76761036197914,50.5553246400963 
 11/01  18:00:00,23.09363810943616,23.682527197161527,23.292580308463357,22.506312224238798,23.612210640898724,58.70561977611506,50.44244046824964 
 11/01  19:00:00,23.21283924885322,23.881018033891998,23.376579836453107,22.795800941539692,23.729861879709656,58.64438688430832,50.38016984214133 
 11/01  20:00:00,23.284271187745304,23.933593805849718,23.405574921351565,22.82700931057312,23.768661550344742,58.5834002325747,50.51471948291536 
 11/01  21:00:00,23.32075721977285,23.950874002790357,23.40518998099985,22.83239922296663,23.77575580209011,58.52257671996261,50.70839456000032 
 11/01  22:00:00,23.324220092789783,23.93200313260803,23.38826964424692,22.806062850855415,23.77074495753497,58.46186272668206,50.32131977805736 
 11/01  23:00:00,23.3212730659897,23.92266262634187,23.370765931987524,22.804930942696373,23.76618347932725,58.40125064921547,50.71547438312931 
 11/01  24:00:00,22.92045760610108,23.642306782394,22.976069679369495,22.54353529401184,23.49663102822042,58.34063232731104,50.41320118889196 
 11/02  01:00:00,22.573307485353645,23.32638210625064,22.68421317032504,22.214586310565807,23.27364498003706,58.27966150750906,50.55835357405603 
 11/02  02:00:00,22.391156034862462,23.110259887465208,22.579264896831702,22.033486673049595,23.167117460548685,58.21844978162484,50.53960148844093 
 11/02  03:00:00,22.255269382587333,22.986789552154317,22.52030795046441,21.98087920662493,23.10710653312005,58.157186296992,50.519906700787544 
 11/02  04:00:00,22.119965550648168,22.86692985297284,22.469147946284423,21.94273014404632,23.056393302066624,58.09593444515953,50.50068009268727 
 11/02  05:00:00,22.003553078950816,22.746770688105613,22.431415151435097,21.894081920873365,23.011381270946508,58.03470208114793,50.48069925595953 
 11/02  06:00:00,21.901877358587786,22.658160186660268,22.40094576158085,21.87013945445309,22.986845058838124,59.76607848272688,50.46024193111619 
 11/02  07:00:00,21.983123825033353,22.657373033511643,22.54943813378534,21.92778423976868,23.071447416375854,59.91229108225278,50.33446475599149 
 11/02  08:00:00,21.94104503347115,22.602153875573496,22.554646939348306,21.91971878348101,23.06358400990706,59.847881965516564,50.574383911297254 
 11/02  09:00:00,21.553474731812894,22.38056776842369,22.22242395526956,21.725945208026193,22.854063372059986,59.78349557208517,50.69643480721325 
 11/02  10:00:00,21.46441032188804,22.286282547210266,22.16682963324991,21.633975425027426,22.79296166967238,59.71890518099403,50.27049351138104 
 11/02  11:00:00,21.430297367887263,22.2855833646759,22.151950539046737,21.65216305060232,22.76755762628889,59.65434181156341,50.69330235852402 
 11/02  12:00:00,21.41131531870076,22.2869478145036,22.147134576763033,21.66896658035394,22.751261271553346,59.58985629983643,50.30146042069873 
 11/02  13:00:00,21.379412126564205,22.24835172079603,22.131204854794312,21.632616670654038,22.71893758745142,59.525451016253704,50.66073650184739 
 11/02  14:00:00,21.35680094248822,22.21817427831191,22.125505175417107,21.59789593150475,22.70492291806182,59.46110383480635,50.33522636188178 
 11/02  15:00:00,21.316902528655636,22.20124676496298,22.10875528861572,21.610525709176226,22.694051919706403,59.39685819846065,50.625168151535945 
 11/02  16:00:00,21.227903118446804,22.118135506161153,22.065947317129915,21.55506701637863,22.661912474904398,59.332692599584846,50.368431158140005 
 11/02  17:00:00,21.13536565197299,22.029978919621698,22.025695485014346,21.50828385357199,22.634400222355204,59.26858689335536,50.59043977956121 
 11/02  18:00:00,21.865572848564277,22.43634050418948,22.72998403742761,21.959058092426694,23.07181146623139,59.20482357174598,50.40188888024015 
 11/02  19:00:00,21.972139161562904,22.635172954329462,22.81835616145781,22.25198004243315,23.177245094950084,59.14176317772353,50.38990499441477 
 11/02  20:00:00,22.05486069145249,22.70543711751795,22.860501278254684,22.288217174505988,23.221208506349683,59.078930646071846,50.51159476036737 
 11/02  21:00:00,22.12955204044257,22.775379194899653,22.888185358835884,22.327693982462854,23.255462892610925,59.0162807465161,50.70768471400268 
 11/02  22:00:00,22.192586141778957,22.83513286177505,22.903670587632135,22.35346761514155,23.277279183525156,58.95379721916627,50.32134104019663 
 11/02  23:00:00,22.24809661100643,22.880746255890777,22.913196059781995,22.361951835461294,23.291304815228564,58.891457526150816,50.71895920411418 
 11/02  24:00:00,21.915291107543535,22.67461898205471,22.55195419317685,22.13174193169359,23.05849606154923,58.829154957627935,50.41554347106708 
 11/03  01:00:00,21.66855106997037,22.480420469304313,22.31117586374349,21.88756708800382,22.892121027536415,58.76657544575066,50.5612747857142 
 11/03  02:00:00,21.58522014630577,22.39818009225338,22.2487711103293,21.801067340039776,22.831655046888258,58.70385785928315,50.539645427339366 
 11/03  03:00:00,21.512102309797584,22.333419928866103,22.207808995653888,21.758707806378364,22.78993847310517,58.641157185191844,50.518027015518236 
 11/03  04:00:00,21.45338030793537,22.27982102756016,22.18243615473453,21.72819598049969,22.76215717024158,58.57850058484397,50.49717166926557 
 11/03  05:00:00,21.385512349921527,22.213603000245342,22.150912560180533,21.687534622455022,22.727218369760877,58.515907960695316,50.475399147757855 
 11/03  06:00:00,21.333019596524302,22.14892456859269,22.13081796040477,21.63826564713619,22.700994440613783,58.453361713834525,50.45369560392783 
